time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-05T08:08:57.070Z,36.4657,-98.6979,5,2.6,mb_lg,,108,0.242,0.36,us,us20004y0i,2016-02-05T08:53:50.940Z,"29km NW of Fairview, Oklahoma",earthquake,1.7,2,0.082,39,reviewed,us,us
2016-02-05T08:00:23.390Z,33.1971667,-115.5875,2.19,1.39,ml,15,101,0.0307,0.2,ci,ci37520632,2016-02-05T17:29:42.507Z,"8km SW of Niland, California",earthquake,0.33,0.41,0.191,11,reviewed,ci,ci
2016-02-05T07:59:44.000Z,61.8547,-146.9442,30.5,2.1,ml,,,,0.9,ak,ak12695444,2016-02-05T08:43:58.722Z,"78km WSW of Glennallen, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-02-05T07:21:18.650Z,38.2991667,-108.917,1.06,1.71,md,5,138,0.035,0.03,uu,uu60139362,2016-02-05T23:22:12.970Z,"59km N of Dove Creek, Colorado",earthquake,0.34,0.35,0.068,3,reviewed,uu,uu
2016-02-05T07:05:07.590Z,-20.9542,-67.4469,215.6,4.5,mb,,65,1.792,0.53,us,us20004y08,2016-02-05T15:07:52.089Z,"84km SW of Uyuni, Bolivia",earthquake,8.4,9.8,0.191,8,reviewed,us,us
2016-02-05T07:02:19.610Z,36.3624,139.1131,141.55,4.6,mb,,71,0.75,0.98,us,us20004y07,2016-02-06T07:25:18.721Z,"5km SE of Maebashi-shi, Japan",earthquake,4.2,5.7,0.101,29,reviewed,us,us
2016-02-05T06:55:34.420Z,34.8733333,-119.2181667,14.32,1.27,ml,16,87,0.02545,0.17,ci,ci37520616,2016-02-05T15:14:40.967Z,"7km WNW of Pine Mountain Club, California",earthquake,0.34,0.66,0.295,6,reviewed,ci,ci
2016-02-05T06:40:22.720Z,38.7965,-123.0065,5.51,1.02,md,35,57,0.02797,0.07,nc,nc72588766,2016-02-05T19:18:12.288Z,"1km SE of Cloverdale, California",earthquake,0.19,0.4,0.182,16,reviewed,nc,nc
2016-02-05T06:15:36.880Z,19.4044991,-155.2839966,1.82,1.72,ml,23,35,0.008037,0.12,hv,hv61170041,2016-02-05T06:21:20.520Z,"5km WSW of Volcano, Hawaii",earthquake,0.14,0.21,0.25,12,automatic,hv,hv
2016-02-05T06:10:35.000Z,45.607,-67.327,1,1.9,mb_lg,,,,0.21,us,us20004yag,2016-02-06T06:33:28.040Z,"43km S of Nackawic, Canada",earthquake,2.4,1.7,,,reviewed,ott,ott
2016-02-05T06:09:24.000Z,45.606,-67.335,1,2.6,mb_lg,,,,0.53,us,us20004yae,2016-02-06T06:18:26.391Z,"43km SSW of Nackawic, Canada",earthquake,2.3,2,,,reviewed,ott,ott
2016-02-05T05:54:56.200Z,18.8645,-64.468,6,3.2,Md,9,302.4,0.46712395,0.23,pr,pr16036004,2016-02-05T13:57:44.496Z,"51km NNE of Road Town, British Virgin Islands",earthquake,6.3,6,0,9,reviewed,pr,pr
2016-02-05T05:52:25.890Z,37.6463333,-119.022,-1.06,1.29,md,17,63,0.006606,0.07,nc,nc72588761,2016-02-05T22:29:07.002Z,"4km W of Mammoth Lakes, California",earthquake,0.16,0.18,0.147,5,reviewed,nc,nc
2016-02-05T05:43:57.700Z,18.4197,-64.0767,70,2.8,Md,4,345.6,0.51203971,0.11,pr,pr16036006,2016-02-05T13:46:38.635Z,"57km E of Road Town, British Virgin Islands",earthquake,7.2,1.8,0,4,reviewed,pr,pr
2016-02-05T05:42:28.780Z,37.6473333,-119.0256667,-1.22,1.87,md,34,65,0.005188,0.06,nc,nc72588751,2016-02-05T21:58:04.938Z,"4km W of Mammoth Lakes, California",earthquake,0.13,0.09,0.204,26,reviewed,nc,nc
2016-02-05T05:32:10.580Z,37.649,-119.0218333,-1.31,1.03,md,11,92,0.008387,0.03,nc,nc72588746,2016-02-05T17:36:05.028Z,"4km W of Mammoth Lakes, California",earthquake,0.24,0.17,0.477,8,reviewed,nc,nc
2016-02-05T05:28:08.570Z,-31.0814,-71.6656,26.68,4.9,mb,,149,0.407,0.84,us,us20004xzw,2016-02-05T18:59:42.040Z,"69km SW of Ovalle, Chile",earthquake,5.8,5.4,0.062,83,reviewed,us,us
2016-02-05T05:24:40.520Z,-31.074,-71.7623,25.85,5,mb,,144,0.413,0.76,us,us20004xzv,2016-02-05T13:27:23.096Z,"75km SW of Ovalle, Chile",earthquake,4.6,5.2,0.058,94,reviewed,us,us
2016-02-05T05:21:23.460Z,37.5736667,-118.8571667,5.22,1.07,md,30,100,0.02763,0.04,nc,nc72588731,2016-02-06T00:36:05.437Z,"13km SE of Mammoth Lakes, California",earthquake,0.21,0.4,0.219,25,reviewed,nc,nc
2016-02-05T05:08:21.710Z,37.6975,-122.0068333,10.66,1.8,md,45,33,0.05208,0.12,nc,nc72588721,2016-02-05T22:26:03.998Z,"4km ENE of Fairview, California",earthquake,0.21,0.33,0.213,41,reviewed,nc,nc
2016-02-05T05:02:14.860Z,37.6988333,-122.0048333,10.43,1.89,md,52,32,0.05354,0.12,nc,nc72588716,2016-02-05T21:33:05.877Z,"4km ENE of Fairview, California",earthquake,0.19,0.29,0.215,48,reviewed,nc,nc
2016-02-05T05:00:46.800Z,13.7502,122.3733,10,5.2,mb,,89,7.349,0.97,us,us20004xzs,2016-02-05T13:03:27.428Z,"8km ESE of San Francisco, Philippines",earthquake,8.5,1.9,0.054,115,reviewed,us,us
2016-02-05T04:32:13.000Z,60.7168,-149.9145,36.2,1.9,ml,,,,0.22,ak,ak12689435,2016-02-05T05:07:23.144Z,"50km ENE of Sterling, Alaska",earthquake,0.5,0.8,,,automatic,ak,ak
2016-02-05T04:12:56.970Z,-5.3662,151.6315,64.93,4.6,mb,,78,1.282,0.79,us,us20004xzk,2016-02-05T12:15:40.283Z,"132km SSW of Kokopo, Papua New Guinea",earthquake,9.6,9.4,0.103,28,reviewed,us,us
2016-02-05T04:00:57.000Z,59.6793,-150.1573,30.6,2.1,ml,,,,0.2,ak,ak12689432,2016-02-05T04:39:01.895Z,"61km SW of Seward, Alaska",earthquake,1.3,0.3,,,automatic,ak,ak
2016-02-05T03:53:40.400Z,40.3046667,-121.2296667,3.34,1.15,md,7,335,0.174,0.03,nc,nc72588711,2016-02-05T20:49:08.949Z,"0km SE of Chester, California",earthquake,1.79,2.26,0.067,7,reviewed,nc,nc
2016-02-05T03:46:14.000Z,61.8713,-150.5912,52.1,2.1,ml,,,,0.53,ak,ak12689428,2016-02-05T04:09:57.123Z,"32km WNW of Willow, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-02-05T03:46:00.880Z,38.7686667,-122.7171667,2.21,1.24,md,25,52,0.004593,0.07,nc,nc72588706,2016-02-05T10:09:07.035Z,"3km ESE of The Geysers, California",earthquake,0.29,0.46,0.116,8,reviewed,nc,nc
2016-02-05T03:32:24.480Z,38.02,72.4408,57.74,4.4,mb,,78,1.729,1.13,us,us20004xzg,2016-02-05T11:35:10.034Z,"94km ESE of Vanj, Tajikistan",earthquake,3.6,12.3,0.178,9,reviewed,us,us
2016-02-05T03:28:06.080Z,37.5748333,-118.8595,5.27,2.8,md,41,87,0.02851,0.05,nc,nc72588696,2016-02-06T02:35:19.919Z,"12km SE of Mammoth Lakes, California",earthquake,0.16,0.32,0.167,52,reviewed,nc,nc
2016-02-05T03:23:36.400Z,18.8708,-66.8712,44,2.8,Md,5,284.4,0.53180265,0.2,pr,pr16036005,2016-02-05T11:26:56.290Z,"42km N of Hatillo, Puerto Rico",earthquake,2.2,3.9,0,5,reviewed,pr,pr
2016-02-05T03:23:31.440Z,32.9341667,-115.8266667,7.74,1.46,ml,31,45,0.02064,0.26,ci,ci37520568,2016-02-05T14:48:16.986Z,"22km WSW of Westmorland, California",earthquake,0.3,0.49,0.152,28,reviewed,ci,ci
2016-02-05T02:46:15.800Z,18.4687,-67.0662,51,2.2,Md,4,266.4,0.0413225,0.23,pr,pr16036001,2016-02-05T04:34:00.549Z,"1km ESE of Rafael Hernandez, Puerto Rico",earthquake,10.8,1.9,0,4,reviewed,pr,pr
2016-02-05T02:39:37.100Z,18.833,-67.5435,59,2.5,Md,6,219.6,0.78422924,0.25,pr,pr16036003,2016-02-05T10:42:06.009Z,"60km NW of Aguadilla, Puerto Rico",earthquake,4.4,7.1,0,5,reviewed,pr,pr
2016-02-05T02:36:03.200Z,18.7819,-67.7301,64,2.8,Md,7,324,0.8578911,0.31,pr,pr16036002,2016-02-05T10:38:43.463Z,"70km NW of Rincon, Puerto Rico",earthquake,4.5,7.8,0,6,reviewed,pr,pr
2016-02-05T02:27:43.300Z,18.944,-67.67,6,3.3,Md,12,309.6,0.58390493,0.25,pr,pr16036000,2016-02-05T10:30:14.089Z,"78km NW of Aguadilla, Puerto Rico",earthquake,3.7,3.4,0,11,reviewed,pr,pr
2016-02-05T02:22:48.880Z,19.3161659,-155.2131653,0.98,2.22,ml,56,88,0.0364,0.29,hv,hv61169771,2016-02-05T02:28:30.250Z,"12km SSE of Volcano, Hawaii",earthquake,0.33,0.34,0.27,13,automatic,hv,hv
2016-02-05T02:10:12.910Z,37.5713333,-121.8053333,6.81,1.27,md,20,78,0.0636,0.11,nc,nc72588686,2016-02-05T06:53:09.600Z,"11km SSE of Pleasanton, California",earthquake,0.26,0.49,0.212,17,reviewed,nc,nc
2016-02-05T02:05:13.300Z,38.7869987,-122.7829971,1.86,1.02,md,16,80,0.007271,0.03,nc,nc72588681,2016-02-05T02:46:06.108Z,"2km WNW of The Geysers, California",earthquake,0.27,0.47,0.16,5,automatic,nc,nc
2016-02-05T02:00:32.660Z,38.8081665,-122.8116684,1.44,1.05,md,20,98,0.01279,0.03,nc,nc72588676,2016-02-05T02:30:06.064Z,"5km NW of The Geysers, California",earthquake,0.23,0.36,0.25,5,automatic,nc,nc
2016-02-05T01:50:10.660Z,19.2963333,-155.3809967,4.3,1.73,md,19,100,0.03713,0.12,hv,hv61169746,2016-02-05T01:53:13.940Z,"14km NE of Pahala, Hawaii",earthquake,0.39,0.92,0.18,6,automatic,hv,hv
2016-02-05T01:43:52.300Z,33.987,-116.8015,11.67,1.09,ml,35,46,0.04831,0.14,ci,ci37520544,2016-02-05T14:19:39.564Z,"8km N of Cabazon, California",earthquake,0.21,0.61,0.13,28,reviewed,ci,ci
2016-02-05T01:37:49.000Z,61.3888,-149.9784,31.9,2,ml,,,,0.93,ak,ak12686452,2016-02-05T02:11:02.507Z,"14km S of Big Lake, Alaska",earthquake,0.4,0.2,,,automatic,ak,ak
2016-02-05T01:28:35.260Z,38.7788315,-122.720665,1.41,1.08,md,9,104,0.006169,0.04,nc,nc72588666,2016-02-05T02:27:05.059Z,"3km E of The Geysers, California",earthquake,0.49,0.75,0.18,4,automatic,nc,nc
2016-02-05T01:08:56.150Z,40.4911667,-123.5986667,24.94,2.49,md,21,47,0.02307,0.09,nc,nc72588661,2016-02-05T09:11:41.153Z,"35km W of Hayfork, California",earthquake,0.53,0.74,0.122,26,reviewed,nc,nc
2016-02-05T00:45:01.474Z,41.8519,-119.6401,8.2,1.7,ml,4,224.45,0.155,0.1265,nn,nn00530021,2016-02-06T02:35:11.034Z,"69km ESE of Lakeview, Oregon",earthquake,3.9,4.3,0.46,2,reviewed,nn,nn
2016-02-05T00:34:23.620Z,33.1745,-115.6046667,4.19,1.51,ml,16,86,0.009668,0.15,ci,ci37136004,2016-02-05T21:16:02.280Z,"10km WNW of Calipatria, California",earthquake,0.23,0.37,0.253,16,reviewed,ci,ci
2016-02-05T00:33:41.430Z,33.173,-115.5995,3.19,1.53,ml,15,128,0.01425,0.14,ci,ci37135996,2016-02-05T18:56:19.857Z,"10km WNW of Calipatria, California",earthquake,0.34,0.16,0.184,23,reviewed,ci,ci
2016-02-05T00:33:33.970Z,33.1778333,-115.6066667,4.02,1.72,ml,24,87,0.007534,0.15,ci,ci37520536,2016-02-05T18:46:07.689Z,"10km NW of Calipatria, California",earthquake,0.22,0.17,0.244,26,reviewed,ci,ci
2016-02-05T00:29:19.980Z,37.0961667,-98.0356667,5.35,1.76,ml,,,,,ismpkansas,ismpkansas70170743,2016-02-08T21:48:25.520Z,"6km S of Anthony, Kansas",earthquake,0.16,0.81,0.152,16,reviewed,ismp,ismp
2016-02-05T00:28:28.180Z,37.0958,-98.0328,5.27,2.1,ml,,93,0.057,0.49,us,us20004xys,2016-02-05T08:30:58.899Z,"6km S of Anthony, Kansas",earthquake,1,4.5,0.061,35,reviewed,ismp,us
2016-02-05T00:27:47.260Z,34.201,-117.406,6.19,1.04,ml,21,56,0.03261,0.18,ci,ci37520520,2016-02-05T01:36:57.919Z,"2km S of Devore, California",earthquake,0.29,0.62,0.18,16,reviewed,ci,ci
2016-02-05T00:20:44.000Z,59.781,-153.1442,101.8,2.5,ml,,,,0.83,ak,ak12684958,2016-02-05T08:23:14.587Z,"73km W of Anchor Point, Alaska",earthquake,0.8,0.9,,,automatic,ak,ak
2016-02-05T00:11:22.640Z,36.1151667,-117.858,1.37,1.8,ml,29,55,0.1104,0.12,ci,ci37520512,2016-02-05T08:14:05.378Z,"11km NE of Coso Junction, California",earthquake,0.17,0.33,0.171,24,reviewed,ci,ci
2016-02-04T23:45:36.320Z,19.3187,145.8239,123.44,4.7,mb,,73,4.055,0.56,us,us20004xyk,2016-02-05T07:48:10.093Z,"63km NNE of Agrihan, Northern Mariana Islands",earthquake,9.3,6.8,0.038,213,reviewed,us,us
2016-02-04T23:38:43.000Z,60.0508,-151.1203,52.6,1.6,ml,12,104.399991648001,0.3171053,0.36,ak,ak12794183,2016-02-10T08:29:38.370Z,"36km NNE of Fritz Creek, Alaska",earthquake,0.5,0.8,,9,reviewed,ak,ak
2016-02-04T23:34:57.000Z,60.1388,-152.2287,75.1,1.8,ml,11,111.599991072001,0.2048159,0.3,ak,ak12794182,2016-02-10T08:29:37.515Z,"46km NNW of Anchor Point, Alaska",earthquake,0.8,0.4,,8,reviewed,ak,ak
2016-02-04T23:20:28.000Z,59.6805,-153.3145,108.6,3.6,ml,103,43.1999965440003,0.05030566,0.71,ak,ak12683476,2016-02-10T08:33:54.163Z,"86km W of Anchor Point, Alaska",earthquake,0.3,0.3,,84,reviewed,ak,ak
2016-02-04T23:15:05.130Z,37.606,-119.3591667,10.5,1.08,md,11,185,0.2235,0.06,nc,nc72588621,2016-02-05T03:57:06.251Z,"24km SE of Yosemite Valley, California",earthquake,0.66,1.88,0.129,8,reviewed,nc,nc
2016-02-04T22:52:08.000Z,59.774,-153.0649,97.1,1.9,ml,21,68.3999945280004,0.2129007,0.45,ak,ak12681999,2016-02-10T08:28:49.415Z,"69km W of Anchor Point, Alaska",earthquake,0.6,0.4,,17,reviewed,ak,ak
2016-02-04T22:48:41.280Z,37.6291667,-119.3821667,3.8,1.07,md,11,143,0.2401,0.11,nc,nc72588601,2016-02-05T03:16:06.172Z,"21km SE of Yosemite Valley, California",earthquake,0.9,7.55,0.158,9,reviewed,nc,nc
2016-02-04T22:43:31.000Z,59.8207,-152.9849,101.4,1.8,ml,11,143.999988480001,0.1805614,0.25,ak,ak12794179,2016-02-10T08:29:36.827Z,"64km W of Anchor Point, Alaska",earthquake,0.7,0.6,,8,reviewed,ak,ak
2016-02-04T22:41:47.400Z,35.564,139.6355,31.56,4.8,mb,,111,0.803,0.86,us,us20004xxu,2016-02-08T07:57:28.182Z,"8km WNW of Kawasaki, Japan",earthquake,5.1,5.4,0.089,39,reviewed,us,us
2016-02-04T22:41:39.850Z,13.8257,122.2957,44.97,5.1,mb,,48,7.449,0.95,us,us20004xxv,2016-02-04T23:03:05.906Z,"3km SSE of Rosario, Philippines",earthquake,8.3,6.6,0.051,127,reviewed,us,us
2016-02-04T22:23:26.090Z,46.9475,-112.4103333,5.53,1.89,ml,16,123,0.086,0.18,mb,mb80123224,2016-02-05T15:36:12.840Z,"20km E of Lincoln, Montana",earthquake,0.61,1.34,0.144,4,reviewed,mb,mb
2016-02-04T22:19:04.690Z,19.3339996,-155.1894989,3.81,1.92,ml,47,83,0.04657,0.26,hv,hv61169541,2016-02-04T22:24:47.640Z,"11km SSE of Volcano, Hawaii",earthquake,0.43,0.92,0.11,4,automatic,hv,hv
2016-02-04T22:17:41.540Z,38.7946663,-122.7518311,1.03,1.01,md,16,79,0.01642,0.02,nc,nc72588591,2016-02-04T22:29:04.117Z,"1km NNE of The Geysers, California",earthquake,0.22,0.52,0.12,5,automatic,nc,nc
2016-02-04T21:49:00.000Z,60.1737,-150.9097,40.3,1.6,ml,7,104.399991648001,0.4222082,0.23,ak,ak12794178,2016-02-10T08:29:36.151Z,"30km SE of Cohoe, Alaska",earthquake,1.1,1.3,,6,reviewed,ak,ak
2016-02-04T21:48:35.600Z,35.7333333,-120.2848333,9.34,1.49,md,48,46,0.02858,0.07,nc,nc72588586,2016-02-05T07:59:04.727Z,"11km NE of Shandon, California",earthquake,0.19,0.31,0.318,27,reviewed,nc,nc
2016-02-04T21:45:13.000Z,59.7283,-153.2357,109.3,1.9,ml,10,93.5999925120006,0.2587148,0.26,ak,ak12794177,2016-02-10T08:29:35.313Z,"79km W of Anchor Point, Alaska",earthquake,0.8,0.9,,8,reviewed,ak,ak
2016-02-04T21:40:21.000Z,62.7935,-152.0908,17.8,1.7,ml,16,46.7999962560003,0.1113911,1.01,ak,ak12680494,2016-02-10T08:29:51.290Z,"114km WNW of Talkeetna, Alaska",earthquake,0.3,0.1,,14,reviewed,ak,ak
2016-02-04T21:35:38.000Z,59.7958,-153.0736,101,1.9,ml,11,93.5999925120006,0.1634934,0.2,ak,ak12794175,2016-02-10T08:29:34.397Z,"69km W of Anchor Point, Alaska",earthquake,0.9,0.8,,9,reviewed,ak,ak
2016-02-04T21:28:45.360Z,35.4016667,-117.8171667,6.82,1.53,ml,30,83,0.1349,0.09,ci,ci37520480,2016-02-04T22:58:11.900Z,"17km W of Johannesburg, California",earthquake,0.14,0.52,0.138,28,reviewed,ci,ci
2016-02-04T21:08:39.310Z,35.4018333,-117.8143333,6.74,2.87,ml,52,40,0.1329,0.12,ci,ci37520472,2016-02-05T20:01:20.926Z,"17km WNW of Johannesburg, California",earthquake,0.13,0.54,0.131,26,reviewed,ci,ci
2016-02-04T20:44:13.000Z,54.792,-163.8558,159.7,2.7,ml,12,125.999989920001,0.05928881,0.56,ak,ak12794174,2016-02-10T08:31:57.044Z,"29km WSW of False Pass, Alaska",earthquake,8.6,0.7,,11,reviewed,ak,ak
2016-02-04T20:39:07.580Z,37.3201667,-122.1005,-0.32,1.59,md,11,169,0.01507,0.04,nc,nc72588561,2016-02-05T03:18:12.410Z,"11km E of Quarry near Portola Valley, CA",quarry blast,1,31.61,0.238,8,reviewed,nc,nc
2016-02-04T20:29:22.120Z,49.162,-122.122,0.02,1.42,md,4,288,0.1366,0.03,uw,uw61107117,2016-02-08T21:40:08.880Z,"13km W of Chilliwack, Canada",explosion,0.87,31.61,,1,reviewed,uw,uw
2016-02-04T20:28:19.000Z,60.5357,-151.9753,79.7,1.7,ml,15,68.3999945280004,0.2155957,0.51,ak,ak12680493,2016-02-10T08:28:48.809Z,"39km WNW of Kalifornsky, Alaska",earthquake,0.6,0.6,,10,reviewed,ak,ak
2016-02-04T20:27:39.640Z,35.9758,-97.4111,5,2.9,mb_lg,,65,0.182,0.26,us,us20004xvy,2016-02-05T00:50:40.569Z,"10km N of Guthrie, Oklahoma",earthquake,1.3,1.9,0.072,50,reviewed,us,us
2016-02-04T20:24:28.000Z,63.5784,-150.6106,15.2,1.1,ml,8,93.5999925120006,0.1419338,0.53,ak,ak12680492,2016-02-10T08:28:48.123Z,"85km WNW of Cantwell, Alaska",earthquake,0.4,0.4,,8,reviewed,ak,ak
2016-02-04T20:22:29.590Z,40.1063333,-122.9453333,38.39,2.05,md,20,74,0.2157,0.14,nc,nc72588556,2016-02-05T07:33:05.684Z,"43km NE of Covelo, California",earthquake,0.42,1.36,0.157,25,reviewed,nc,nc
2016-02-04T20:03:49.500Z,18.9715,-65.406,45,2.9,Md,15,237.6,0.6701432,0.27,pr,pr16035002,2016-02-05T04:06:29.235Z,"73km NNE of Luquillo, Puerto Rico",earthquake,2.1,5.5,0,13,reviewed,pr,pr
2016-02-04T20:03:31.010Z,32.7616667,-116.901,4.26,1.37,ml,15,78,0.04351,0.14,ci,ci37520456,2016-02-04T22:27:30.716Z,"4km ENE of Rancho San Diego, California",quarry blast,0.32,0.93,0.164,10,reviewed,ci,ci
2016-02-04T19:57:17.640Z,37.0348333,-121.4871667,8.48,1.87,md,58,52,0.009604,0.07,nc,nc72588546,2016-02-05T03:59:50.469Z,"7km ENE of Gilroy, California",earthquake,0.11,0.26,0.28,50,reviewed,nc,nc
2016-02-04T19:51:36.440Z,35.0525,-118.3481667,-0.92,1.3,ml,10,126,0.06199,0.13,ci,ci37520448,2016-02-04T22:24:20.243Z,"13km SE of Tehachapi, California",quarry blast,0.61,31.61,0.082,5,reviewed,ci,ci
2016-02-04T19:50:38.000Z,51.5267,-174.0494,22.3,2.1,ml,5,295.199976384002,0.6800247,0.65,ak,ak12794170,2016-02-10T08:29:32.922Z,"75km S of Atka, Alaska",earthquake,22.8,23.5,,4,reviewed,ak,ak
2016-02-04T19:50:33.440Z,37.473,-118.846,-0.94,1.48,md,31,118,0.09999,0.06,nc,nc72588541,2016-02-05T03:53:07.566Z,"22km SSE of Mammoth Lakes, California",earthquake,0.22,31.61,0.23,29,reviewed,nc,nc
2016-02-04T19:49:44.350Z,19.387167,-155.2393341,3.26,2.31,ml,23,95,0.01142,0.21,hv,hv61169336,2016-02-04T19:55:26.270Z,"4km S of Volcano, Hawaii",earthquake,0.33,0.35,0.46,14,automatic,hv,hv
